x,x,x,0.025821,0.118622,0.113876,0.093617,0.082616,0.077607,0.075427,0.074488,0.074083,0.073908
x,x,y,0.025821,0.04682,0.070931,0.076783,0.076322,0.07519
x,x,zp,0.025821,0.054636,0.078185,0.07949,0.077229,0.075498,0.074571,0.074131,0.073932
x,x,zm,0.025821,0.039004,0.063678,0.074076,0.075415,0.074881,0.074348
x,y,x,0.025821,-0.024982,0.027987,0.059949,0.070028,0.072772,0.073492,0.073688,0.073745
x,y,y,0.078927,-0.034607,0.028265,0.060363,0.070227,0.072851,0.073523,0.0737,0.07375
x,y,zp,0.025821,-0.017166,0.03524,0.062656,0.070936,0.07308,0.073604,0.073731,0.073763
x,y,zm,0.025821,-0.032798,0.020734,0.057242,0.069121,0.072464,0.07338,0.073644,0.073728
x,zp,x,-0.333815,-0.11801,0.037383,0.075977,0.079739,0.077581,0.075702,0.074671,0.074176,0.073952
x,zp,y,-0.333815,-0.11801,0.023069,0.062502,0.071757,0.073587,0.073849,0.073842
x,zp,zp,-0.333815,-0.110194,0.030322,0.06521,0.072665,0.073895,0.073961,0.073885
x,zp,zm,-0.333815,-0.125826,0.015816,0.059795,0.07085,0.073278,0.073738,0.073799,0.073794
x,zm,x,0.385457,0.068046,0.018592,0.043921,0.060318,0.067963,0.071282,0.072704,0.073315,0.073577,0.07369
x,zm,y,0.385457,0.068046,0.032906,0.057396,0.068299,0.071958,0.073135,0.073533,0.073679
x,zm,zp,0.385457,0.075862,0.040159,0.060103,0.069207,0.072266,0.073246,0.073577,0.073696
x,zm,zm,0.385457,0.06023,0.025653,0.054688,0.067392,0.071649,0.073023,0.07349,0.073661
y,x,x,0.025821,0.04682,0.070931,0.076783,0.076322,0.07519
y,x,y,0.025821,-0.024982,0.027987,0.059949,0.070028,0.072772,0.073492,0.073688,0.073745
y,x,zp,0.025821,-0.017166,0.03524,0.062656,0.070936,0.07308,0.073604,0.073731,0.073763
y,x,zm,0.025821,-0.032798,0.020734,0.057242,0.069121,0.072464,0.07338,0.073644,0.073728
y,y,x,0.078927,-0.034607,0.028265,0.060363,0.070227,0.072851,0.073523,0.0737,0.07375
y,y,y,0.132033,-0.044232,0.028542,0.060777,0.070426,0.072929,0.073554,0.073713,0.073756
y,y,zp,0.078927,-0.026791,0.035518,0.06307,0.071135,0.073159,0.073635,0.073743,0.073768
y,y,zm,0.078927,-0.042423,0.021012,0.057656,0.06932,0.072542,0.073411,0.073657,0.073733
y,zp,x,-0.333815,-0.11801,0.023069,0.062502,0.071757,0.073587,0.073849,0.073842
y,zp,y,-0.357341,-0.116731,0.022907,0.06251,0.071763,0.073589,0.07385,0.073842
y,zp,zp,-0.333815,-0.110194,0.030322,0.06521,0.072665,0.073895,0.073961,0.073885
y,zp,zm,-0.333815,-0.125826,0.015816,0.059795,0.07085,0.073278,0.073738,0.073799,0.073794
y,zm,x,0.385457,0.068046,0.032906,0.057396,0.068299,0.071958,0.073135,0.073533,0.073679
y,zm,y,0.408983,0.066767,0.033067,0.057388,0.068294,0.071955,0.073134,0.073533,0.073679
y,zm,zp,0.385457,0.075862,0.040159,0.060103,0.069207,0.072266,0.073246,0.073577,0.073696
y,zm,zm,0.385457,0.06023,0.025653,0.054688,0.067392,0.071649,0.073023,0.07349,0.073661
zp,x,x,0.025821,0.054636,0.078185,0.07949,0.077229,0.075498,0.074571,0.074131,0.073932
zp,x,y,0.025821,-0.017166,0.03524,0.062656,0.070936,0.07308,0.073604,0.073731,0.073763
zp,x,zp,0.025821,-0.00935,0.042493,0.065364,0.071843,0.073389,0.073715,0.073774
zp,x,zm,0.025821,-0.024982,0.027987,0.059949,0.070028,0.072772,0.073492,0.073688,0.073745
zp,y,x,0.025821,-0.017166,0.03524,0.062656,0.070936,0.07308,0.073604,0.073731,0.073763
zp,y,y,0.078927,-0.026791,0.035518,0.06307,0.071135,0.073159,0.073635,0.073743,0.073768
zp,y,zp,0.025821,-0.00935,0.042493,0.065364,0.071843,0.073389,0.073715,0.073774
zp,y,zm,0.025821,-0.024982,0.027987,0.059949,0.070028,0.072772,0.073492,0.073688,0.073745
zp,zp,x,-0.333815,-0.110194,0.030322,0.06521,0.072665,0.073895,0.073961,0.073885
zp,zp,y,-0.333815,-0.110194,0.030322,0.06521,0.072665,0.073895,0.073961,0.073885
zp,zp,zp,-0.333815,-0.102378,0.037575,0.067917,0.073572,0.074203,0.074072,0.073928
zp,zp,zm,-0.333815,-0.11801,0.023069,0.062502,0.071757,0.073587,0.073849,0.073842
zp,zm,x,0.385457,0.075862,0.040159,0.060103,0.069207,0.072266,0.073246,0.073577,0.073696
zp,zm,y,0.385457,0.075862,0.040159,0.060103,0.069207,0.072266,0.073246,0.073577,0.073696
zp,zm,zp,0.385457,0.083678,0.047412,0.06281,0.070114,0.072574,0.073358,0.07362,0.073714
zp,zm,zm,0.385457,0.068046,0.032906,0.057396,0.068299,0.071958,0.073135,0.073533,0.073679
zm,x,x,0.025821,0.039004,0.063678,0.074076,0.075415,0.074881,0.074348
zm,x,y,0.025821,-0.032798,0.020734,0.057242,0.069121,0.072464,0.07338,0.073644,0.073728
zm,x,zp,0.025821,-0.024982,0.027987,0.059949,0.070028,0.072772,0.073492,0.073688,0.073745
zm,x,zm,0.025821,-0.040613,0.013481,0.054534,0.068213,0.072155,0.073269,0.073601,0.07371
zm,y,x,0.025821,-0.032798,0.020734,0.057242,0.069121,0.072464,0.07338,0.073644,0.073728
zm,y,y,0.078927,-0.042423,0.021012,0.057656,0.06932,0.072542,0.073411,0.073657,0.073733
zm,y,zp,0.025821,-0.024982,0.027987,0.059949,0.070028,0.072772,0.073492,0.073688,0.073745
zm,y,zm,0.025821,-0.040613,0.013481,0.054534,0.068213,0.072155,0.073269,0.073601,0.07371
zm,zp,x,-0.333815,-0.125826,0.015816,0.059795,0.07085,0.073278,0.073738,0.073799,0.073794
zm,zp,y,-0.333815,-0.125826,0.015816,0.059795,0.07085,0.073278,0.073738,0.073799,0.073794
zm,zp,zp,-0.333815,-0.11801,0.023069,0.062502,0.071757,0.073587,0.073849,0.073842
zm,zp,zm,-0.333815,-0.133642,0.008563,0.057088,0.069942,0.07297,0.073626,0.073755,0.073777
zm,zm,x,0.385457,0.06023,0.025653,0.054688,0.067392,0.071649,0.073023,0.07349,0.073661
zm,zm,y,0.385457,0.06023,0.025653,0.054688,0.067392,0.071649,0.073023,0.07349,0.073661
zm,zm,zp,0.385457,0.068046,0.032906,0.057396,0.068299,0.071958,0.073135,0.073533,0.073679
zm,zm,zm,0.385457,0.052415,0.018399,0.051981,0.066484,0.071341,0.072912,0.073447,0.073644
